FOLDERYEAR,BusinessName,BusinessTradeName,BusinessType,BusinessSubType,Address,City,LocalArea,NumberofEmployees,FeePaid
24,(Andrea Zwack),Gall Legge Grant Zwack LLP,Office,Barrister & Solicitor,1000 Unit 1199.0 W HASTINGS ST,Vancouver,Downtown,30.0,250.0
24,(Reece Harding),Young Anderson,Office,Barrister & Solicitor,1616 Unit 808.0 Nelson St,Vancouver,Downtown,34.0,250.0
24,Hartley E Cramer Personal Law Corporation,,Office,Barrister & Solicitor,2375.0 W 37th Av,Vancouver,Arbutus-Ridge,1.0,250.0
24,Today Interiors Inc,,Office,Interior Design/Decorator,,Vancouver,Kitsilano,1.0,250.0
24,Grimwood Agencies Inc,,Office,Manufacturer's Agent,164 Unit 1951.0 GLEN DRIVE,Vancouver,Strathcona,1.0,250.0
24,Sydney Feinstein Agencies Ltd,,Office,Manufacturer's Agent,155 Unit 1951.0 Glen Drive,Vancouver,Strathcona,4.0,250.0
24,Peter J Anderson Law Corporation,Boughton Peterson Yang Anderson Law Corporation,Office,Barrister & Solicitor,1000 Unit 595.0 Burrard St,Vancouver,Downtown,1.0,250.0
24,Hugh H Claxton Law Corporation,Boughton Peterson Yang Anderson Law Corporation,Office,Barrister & Solicitor,1000 Unit 595.0 Burrard St,Vancouver,Downtown,1.0,250.0
24,Cox Insurance Associates Adjusting Corporation,,Office,Insurance Adjuster,1155.0 W 8th Av,Vancouver,Fairview,9.0,250.0
24,(Gerry Sportack),Array Architecture,Office,Architect,,Vancouver,Victoria-Fraserview,1.0,292.0
24,RLM Learning Innovations Inc,,Office,Consultant,,Vancouver,Kitsilano,1.0,250.0
24,Sharon E White Law Corporation,,Office,Barrister & Solicitor,700 Unit 401.0 W Georgia St,Vancouver,Downtown,1.0,250.0
24,Award Business Centre Downtown Inc,,Office,Secretarial Services,908 Unit 938.0 HOWE ST,Vancouver,Downtown,1.0,250.0
24,Arthur Evrensel Law Corporation,,Office,Barrister & Solicitor,1750 Unit 1055.0 W GEORGIA ST,Vancouver,Downtown,1.0,250.0
24,THR Brown Law Corporation,Richards Buell Sutton LLP,Office,Barrister & Solicitor,700 Unit 401.0 W Georgia St,Vancouver,Downtown,1.0,250.0
24,Anglo American Exploration (Canada) Ltd,,Office,Administration,620 Unit 650.0 W GEORGIA ST,Vancouver,Downtown,24.0,250.0
24,Angus Praught & Daisuke Nakagawa,gayvan.com Travel Marketing,Office,Advertising Agent,,Vancouver,West End,2.0,250.0
24,Resource Polytec Inc,,Office,Broker,,Vancouver,Killarney,2.0,250.0
24,B-250 Holdings Inc,Cross Developments,Office,Development Company,800 Unit 535.0 Thurlow St,Vancouver,Downtown,3.0,250.0
24,Inventa Sales & Promotions Inc,,Office,Other,210 Unit 1401.0 W 8th Av,Vancouver,Fairview,24.0,250.0
24,Eric A Dolden (Eric Dolden),Dolden Wallace Folick Law Partnership,Office,Barrister & Solicitor,18th Floor Unit 609.0 GRANVILLE ST,Vancouver,Downtown,70.0,250.0
24,Lorne P S Folick (Lorne Folick),Dolden Wallace Folick Law Partnership,Office,Barrister & Solicitor,18th Floor Unit 609.0 GRANVILLE ST,Vancouver,Downtown,70.0,250.0
24,(Robert Edmonds),Dog's Eye Creative,Office,Graphic Artist,,Vancouver,Riley Park,2.0,250.0
24,Joni Mar & Associates Professional Coaches Inc,,Office,Consultant,,Vancouver,South Cambie,2.0,250.0
24,Marpole Investments Ltd,,Office,Architect,2087.0 Fir St,Vancouver,Fairview,1.0,250.0
24,Wayne R Powell (Wayne Powell),,Office,Barrister & Solicitor,400 Unit 110.0 Cambie St,Vancouver,Downtown,3.0,250.0
24,(Sandra Berman),Circa Enterprises,Office,Consultant,,Vancouver,South Cambie,1.0,250.0
24,Marsh Canada Limited,,Office,Insurance Agent,800 Unit 550.0 Burrard St,Vancouver,Downtown,140.0,250.0
24,Uniwell International Enterprises Corp,,Office,Administration,880 Unit 999.0 W Broadway,Vancouver,Fairview,7.0,250.0
24,Westfraser Mills Ltd & Whitecourt Newsprint Com,Alberta Newsprint Company,Office,Administration,2900 Unit 650.0 W Georgia St,Vancouver,Downtown,10.0,250.0
24,Insight Design Group Inc,,Office,Interior Design/Decorator,200 Unit 1737.0 W 3rd Av,Vancouver,Fairview,15.0,250.0
24,Ion Design Inc,,Office,Administration,220 Unit 1333.0 JOHNSTON ST,Vancouver,Fairview,4.0,250.0
24,Robert Wayne Sung (Robert Sung),Robert Sung Tours,Office,Tour Operator/Guide,,Vancouver,Fairview,1.0,292.0
24,(Koichi Saito),Marinaside Productions,Office,Graphic Artist,,Vancouver,Downtown,1.0,250.0
24,Eigen Development Ltd,,Office,Administration,1807.0 W 10TH AV,Vancouver,Kitsilano,58.0,250.0
24,Perry and Associates Inc,,Office,Administration,112.0 E BROADWAY,Vancouver,Mount Pleasant,13.0,250.0
24,Executive Inn Inc,Executive Hotels & Resorts,Office,Administration,800 Unit 1080.0 Howe St,Vancouver,Downtown,7.0,250.0
24,(Caroline Boisvert),Atmosphere Interiors Ltd,Office,Interior Design/Decorator,,Vancouver,Kensington-Cedar Cottage,2.0,250.0
24,Mark E B Thompson Architect Ltd,Musson Cattell Mackey Partnership,Office,Architect,1900 Unit 1066.0 W HASTINGS ST,Vancouver,Downtown,100.0,250.0
24,Elsie S Chow (Elsie Chow),Newnham Consulting,Office,Consultant,,Vancouver,Marpole,1.0,250.0
24,Iven K S Tse Law Corporation,,Office,Barrister & Solicitor,M2A Unit 601.0 W BROADWAY,Vancouver,Fairview,3.0,278.0
24,Burcon Nutrascience Corporation,,Office,Development Company,2nd Floor 1946.0 W Broadway,Vancouver,Kitsilano,6.0,250.0
24,Timothy Nichols Law Corporation,Hungerford Tomyn Lawrenson and Nichols,Office,Barrister & Solicitor,1900 Unit 1040.0 W GEORGIA ST,Vancouver,West End,1.0,250.0
24,Prime Pacific Global Management Corporation,,Office,Property Management,170 Unit 422.0 RICHARDS ST,Vancouver,Downtown,4.0,250.0
24,ARCADIS ARCHITECTS (CANADA) INC,Arcadis Architect (Canada),Office,Architect,100 Unit 1285.0 W PENDER ST,Vancouver,Downtown,220.0,500.0
24,CEL Law Corporation,Harris & Company LLP,Office,Barrister & Solicitor,1400 Unit 550.0 BURRARD ST,Vancouver,Downtown,1.0,292.0
24,Darryl G Pankratz Professional Law Corporation,,Office,Barrister & Solicitor,2700 Unit 700.0 W GEORGIA ST,Vancouver,Downtown,1.0,250.0
24,Nigel L Trevethan Law Corporation,Harper Grey LLP,Office,Barrister & Solicitor,3200 Unit 650.0 W GEORGIA ST,Vancouver,Downtown,1.0,250.0
24,Chalkline Design & Consulting Ltd,,Office,Consultant,,Vancouver,Oakridge,2.0,250.0
24,Corporate Adminstrative Services Ltd,,Office,Consultant,,Vancouver,Downtown,1.0,250.0
24,Chinese Informedia Consulting Group Inc,,Office,Consultant,,Vancouver,Kerrisdale,1.0,250.0
24,NOW Communications Group Inc,The NOW Group,Office,Advertising Agent,2000 Unit 1177.0 W HASTINGS ST,Vancouver,Downtown,10.0,250.0
24,Aero Geometrics Ltd,,Office,Engineer,209 Unit 837.0 W HASTINGS ST,Vancouver,Downtown,2.0,250.0
24,Wild Whales Vancouver Eco Tours Ltd,Wild Whales Vancouver,Office,Tour Operator/Guide,1806.0 MAST TOWER ROAD,Vancouver,Fairview,22.0,250.0
24,Graphic Zoo Printing Corp,,Office,Desk-top Publishing,101 Unit 480.0 SMITHE ST,Vancouver,Downtown,4.0,250.0
24,Dales Industries Ltd,,Office,Real Estate Development/Investment,508 Unit 1001.0 W BROADWAY,Vancouver,Fairview,5.0,250.0
24,Connect Landscape Architecture Inc,Connect Landscape Architecture,Office,Architect,2305.0 HEMLOCK ST,Vancouver,Fairview,15.0,292.0
24,M & H International Enterprises Inc,,Office,Tour Operator/Guide,,Vancouver,Marpole,2.0,250.0
24,Anthony Edmund Campion Glavin (Anthony Glavin),Koskie Glavin Gordon Barristers & Solicitors,Office,Barrister & Solicitor,1650 Unit 409.0 GRANVILLE ST,Vancouver,Downtown,17.0,250.0
24,Bantry Trading Ltd,,Office,Consultant,900 Unit 555.0 BURRARD ST,Vancouver,Downtown,1.0,250.0
24,China Eastern Corporation Limited,,Office,Administration,1307 Unit 1030.0 W GEORGIA ST,Vancouver,West End,24.0,250.0
24,Big 8 Management Consultants Inc,,Office,Consultant,700 Unit 1788.0 W BROADWAY,Vancouver,Fairview,1.0,250.0
24,Deprez & Associates Notaries Corp,,Office,Barrister & Solicitor,4381.0 W 10TH AV,Vancouver,West Point Grey,2.0,250.0
24,Linda Ling Chu (Linda Chu),Out of Chaos,Office,Consultant,,Vancouver,Fairview,7.0,250.0
24,MVM Services Ltd,Clubcard,Office,Graphic Artist,868.0 E CORDOVA ST,Vancouver,Strathcona,7.0,250.0
24,Graham Neil Bullen (Graham Bullen),Graham Bullen & Associates,Office,Consultant,,Vancouver,West Point Grey,1.0,250.0
24,Charest Legal Solutions Inc,,Office,Other,500 Unit 885.0 W GEORGIA ST,Vancouver,Downtown,21.0,250.0
24,Strategic Communications Inc,,Office,Consultant,300 Unit 1090.0 HOMER ST,Vancouver,Downtown,10.0,250.0
24,Allepa Professional Services Inc,,Office,Administration,220 Unit 1118.0 HOMER ST,Vancouver,Downtown,2.0,250.0
24,Federation of Post-Secondary Educators of BC,,Office,Administration,400 Unit 550.0 W 6TH AV,Vancouver,Fairview,14.0,250.0
24,Charleswood Law Corporation,,Office,Barrister & Solicitor,2900 Unit 595.0 BURRARD ST,Vancouver,Downtown,1.0,292.0
24,Patrick J Haberl Law Corporation,,Office,Barrister & Solicitor,2900 Suite 595.0 BURRARD ST,Vancouver,Downtown,1.0,250.0
24,Christopher P Weafer Law Corporation,,Office,Barrister & Solicitor,2900 Unit 733.0 SEYMOUR ST,Vancouver,,1.0,250.0
24,Michael Arthur Wagner (Michael Wagner),Roper Greyell LLP,Office,Barrister & Solicitor,1850 Unit 745.0 THURLOW ST,Vancouver,West End,1.0,250.0
24,Eldorado Gold Corporation,,Office,Consultant,1188 Unit 550.0 BURRARD ST,Vancouver,Downtown,80.0,250.0
24,Samantha Ip Law Corporation,,Office,Barrister & Solicitor,900 Unit 885.0 W GEORGIA ST,Vancouver,Downtown,2.0,250.0
24,Jonathan D Meadows Law Corporation,Harper Grey LLP,Office,Barrister & Solicitor,3200 Unit 650.0 W GEORGIA ST,Vancouver,Downtown,1.0,250.0
24,Frances C Doyle (Frances Doyle),Harris & Company LLP,Office,Barrister & Solicitor,1400 Unit 550.0 BURRARD ST,Vancouver,Downtown,1.0,250.0
24,Mindy A Jong Law Corporation,,Office,Barrister & Solicitor,1681.0 W 7TH AV,Vancouver,Fairview,1.0,250.0
24,Paul A Visosky Law Corporation,,Office,Barrister & Solicitor,1000 Unit 595.0 HOWE ST,Vancouver,Downtown,1.0,250.0
24,Japan Organization for Metals and Energy Security,,Office,Consultant,1710 Unit 400.0 BURRARD ST,Vancouver,Downtown,5.0,250.0
24,Red Bull Canada Ltd,,Office,Administration,400 Unit 123.0 CAMBIE ST,Vancouver,Downtown,25.0,250.0
24,Unimap Integrated Solutions Inc,,Office,Other,,Vancouver,Marpole,1.0,250.0
24,Simon J Holman (Simon Holman),Stephens & Holman,Office,Barrister & Solicitor,500 Unit 1200.0 W 73RD AV,Vancouver,Marpole,12.0,250.0
24,(Yahya Ghorbani),Mac Truck,Office,Street Vendor,,Vancouver,Sunset,1.0,250.0
24,New Look Business Centre Ltd,,Office,Administration,300 Unit 1275.0 W 6TH AV,Vancouver,Fairview,4.0,250.0
24,Westbank Projects Corp,,Office,Development Company,501 Unit 1067.0 W CORDOVA ST,Vancouver,Downtown,171.0,292.0
24,Donald Bruce Luxton (Donald Luxton),Donald Luxton & Associates,Office,Consultant,1030 Unit 470.0 GRANVILLE ST,Vancouver,Downtown,7.0,250.0
24,Irix Design Group Inc,,Office,Advertising Agent,1200 Unit 777.0 W BROADWAY,Vancouver,Fairview,6.0,250.0
24,Dolleris Scientific Corp,,Office,Consultant,,Vancouver,Kitsilano,1.0,250.0
24,Tech Leaseholds Ltd,,Office,Property Management,800 Unit 564.0 BEATTY ST,Vancouver,Downtown,2.0,250.0
24,Park Georgia Insurance Agencies (2014) Ltd,Park Georgia Insurance Agencies,Office,Insurance Agent,201 Unit 5701.0 GRANVILLE ST,Vancouver,Kerrisdale,18.0,250.0
24,Hugheslittle Investment Management Ltd,,Office,Management Company,710 Unit 688.0 W HASTINGS ST,Vancouver,Downtown,7.0,250.0
24,Empower Lease Corp,,Office,Broker,1300 Unit 1500.0 W GEORGIA ST,Vancouver,West End,2.0,250.0
24,Isaac Renton Architects Inc,,Office,Architect,206 Suite 2780.0 GRANVILLE ST,Vancouver,Fairview,1.0,250.0
24,(Chris Buchanan),Hastings Labour Law Office LLP,Office,Barrister & Solicitor,3066.0 ARBUTUS ST,Vancouver,Kitsilano,13.0,250.0
24,Sage Planning Ltd,,Office,Consultant,,Vancouver,Fairview,1.0,250.0
24,Forum Energy Metals Corp,,Office,Mining Exploration,615 Unit 800.0 W PENDER ST,Vancouver,Downtown,5.0,250.0
24,Dossier Creative Inc,,Office,Design Company,326 Unit 611.0 ALEXANDER ST,Vancouver,Strathcona,9.0,250.0
24,Civitas Urban Design & Planning Inc,,Office,Consultant,709 Unit 510.0 BURRARD ST,Vancouver,Downtown,9.0,250.0
24,Iwa Scholastic Group Inc,,Office,Consultant,,Vancouver,Marpole,1.0,250.0
24,Laurelton Investments Ltd,Kahn Holdings,Office,Broker,202 Unit 2233.0 BURRARD ST,Vancouver,Kitsilano,5.0,250.0
24,Intracorp Projects Ltd,,Office,Real Estate Development/Investment,600 Unti 550.0 BURRARD ST,Vancouver,Downtown,65.0,250.0
24,Mod Designs Ltd,,Office,Design Company,,Vancouver,Sunset,1.0,250.0
24,Anthem Realty Ltd,Anthem Realty,Office,Property Management,1100 Unit 1055.0 DUNSMUIR ST,Vancouver,Downtown,1.0,250.0
24,Chien Ju Chang (Chien Chang),Taste For Life Consulting,Office,Consultant,,Vancouver,West Point Grey,1.0,250.0
24,Stephen Z Schwartz (Stephen Schwartz),Burns Fitzpatrick LLP,Office,Barrister & Solicitor,400 Unit 570.0 GRANVILLE ST,Vancouver,Downtown,14.0,250.0
24,Darrell E Burns (Darrell Burns),Burns Fitzpatrick LLP,Office,Barrister & Solicitor,400 Unit 570.0 GRANVILLE ST,Vancouver,Downtown,21.0,292.0
24,City Wide Financial Corp,Dominion Lending Centres - City Wide Mortgage Services,Office,Broker,103 Unit 1245.0 W BROADWAY,Vancouver,Fairview,3.0,250.0
24,Sebastian Butler Architect Inc,DGBK Architects,Office,Architect,980 Unit 1500.0 W GEORGIA ST,Vancouver,West End,5.0,250.0
24,Linco Enterprises Ltd,,Office,Administration,610 Unit 1125.0 HOWE ST,Vancouver,Downtown,3.0,250.0
24,Legacy Law Corporation,Legacy Tax & Trust Lawyers,Office,Barrister & Solicitor,1300 Unit 777.0 DUNSMUIR ST,Vancouver,Downtown,10.0,250.0
24,Granville West Group Ltd,,Office,Administration,1100 Unit 1075.0 W GEORGIA ST,Vancouver,Downtown,24.0,250.0
24,Park Avenue Valets Ltd,,Office,Valet Parking Service,,Vancouver,Shaughnessy,22.0,250.0
24,Alberta Newspaper Group Inc,,Office,Administration,920 Unit 1200.0 W 73RD AV,Vancouver,Marpole,8.0,250.0
24,Toula Anastasia Favreau (Toula Favreau),Acanthus Interiors,Office,Interior Design/Decorator,,Vancouver,Arbutus-Ridge,1.0,250.0
24,689006 BC Ltd,Protection Engineering,Office,Engineer,302 Unit 2930.0 ARBUTUS ST,Vancouver,Kitsilano,5.0,250.0
24,James Conrad MacInnis (James MacInnis),Nathanson Schachter & Thompson LLP,Office,Barrister & Solicitor,750 Unit 900.0 HOWE ST,Vancouver,Downtown,23.0,250.0
24,Julia Elspeth Lawn (Julia Lawn),Nathanson Schachter & Thompson LLP,Office,Barrister & Solicitor,750 Unit 900.0 HOWE ST,Vancouver,Downtown,23.0,250.0
24,Randy Knill Architect Ltd,,Office,Architect,200 Unit 1014.0 HOMER ST,Vancouver,Downtown,1.0,250.0
24,Geoff Plant Law Corporation,Gall Legge Grant Zwack LLP,Office,Barrister & Solicitor,1000 Unit 1199.0 W HASTINGS ST,Vancouver,Downtown,1.0,250.0
24,H Bookham Consulting Ltd,,Office,Consultant,213 Unit 1628.0 W 1ST AV,Vancouver,Fairview,1.0,250.0
24,Gregory Howell Cockrill (Gregory Cockrill),Young Anderson,Office,Barrister & Solicitor,1616 Unit 808.0 NELSON ST,Vancouver,Downtown,34.0,250.0
24,(Michael Korenberg),,Office,Barrister & Solicitor,300 Unit 1055.0 W HASTINGS ST,Vancouver,Downtown,2.0,250.0
24,Gustavson Wylie Architects Inc,,Office,Architect,280 Unit 1040.0 W GEORGIA ST,Vancouver,West End,25.0,250.0
24,Klohn Crippen Berger Ltd,,Office,Engineer,500 Unit 2955.0 VIRTUAL WAY,Vancouver,Renfrew-Collingwood,186.0,500.0
24,D'Arcy Jones Design Inc,,Office,Consultant,204 Unit 175.0 E BROADWAY,Vancouver,Mount Pleasant,5.0,250.0
24,Bruce E McLeod (Bruce McLeod),,Office,Barrister & Solicitor,650 Unit 375.0 WATER ST,Vancouver,Downtown,1.0,250.0
24,M Ali Lakhani Personal Law Corporation,Lakhani & Company,Office,Barrister & Solicitor,1400 Unit 1125.0 HOWE ST,Vancouver,Downtown,2.0,250.0
24,Nicholas P Smith Law Corporation,,Office,Barrister & Solicitor,1300 Unit 777.0 DUNSMUIR ST,Vancouver,Downtown,1.0,250.0
24,O'Neill Hotels & Resorts Ltd,,Office,Management Company,800 Unit 925.0 W GEORGIA ST,Vancouver,Downtown,1.0,250.0
24,(Brenda Gaertner),,Office,Barrister & Solicitor,422 Unit 1080.0 MAINLAND ST,Vancouver,Downtown,1.0,250.0
24,Century 21 Canada Limited Partnership & Century 21 Canada Inc,Century 21 Canada,Office,Broker,500 Unit 1285.0 W PENDER ST,Vancouver,Downtown,25.0,250.0
24,MCW Consultants Ltd,,Office,Administration,1400  1111.0 W GEORGIA ST,Vancouver,Downtown,76.0,250.0
24,Wex Pharmaceuticals Inc,,Office,Administration,1150 Unit 1100.0 MELVILLE ST,Vancouver,Downtown,9.0,250.0
24,Sharp Base Enterprises Ltd,,Office,Management Company,3456.0 BRIDGEWAY,Vancouver,Hastings-Sunrise,1.0,250.0
24,Teranis Consulting Ltd,,Office,Consultant,580 Unit 1125.0 HOWE ST,Vancouver,Downtown,6.0,292.0
24,The Manufacturers Life Insurance Company,,Office,Insurance Company,400 Unit 1095.0 W PENDER ST,Vancouver,Downtown,187.0,250.0
24,West Fraser Timber Co Ltd,West Fraser Timber,Office,Administration,1500 Unit 885.0 W GEORGIA ST,Vancouver,Downtown,130.0,250.0
24,CIBC Private Investment Counsel Inc,,Office,Management Company,300 Unit 400.0 Burrard St,Vancouver,Downtown,7.0,250.0
24,Doyle Professional Law Corp,,Office,Barrister & Solicitor,320 Unit 900.0 HOWE ST,Vancouver,Downtown,2.0,250.0
24,Montridge Advisory Group Ltd,,Office,Consultant,1200 Unit 1111.0 W HASTINGS ST,Vancouver,Downtown,8.0,250.0
24,(Mary-Helen Wright),Pacific Law Group,Office,Barrister & Solicitor,1550 Unit 777.0 HORNBY ST,Vancouver,Downtown,28.0,250.0
24,PWL Partnership Landscape Architects Inc,,Office,Architect,500 Unit 1201.0 W PENDER ST,Vancouver,Downtown,48.0,500.0
24,CDM Health Creation Ltd,,Office,Property Management,,Vancouver,Hastings-Sunrise,2.0,250.0
24,A & K Gems Grading & Appraising Inc,,Office,Appraisal Service,222 Unit 736.0 GRANVILLE ST,Vancouver,Downtown,2.0,250.0
24,Award Business Centre Group Ltd,,Office,Secretarial Services,200 Unit 1892.0 W BROADWAY,Vancouver,Kitsilano,2.0,250.0
24,Snaidero Kitchens & Design Inc,Studio Snaidero Vancouver,Office,Design Company,600 Unit 1021.0 W HASTINGS ST,Vancouver,Downtown,2.0,250.0
24,Brygid Technologies Corp,,Office,Consultant,811 Unit 938.0 HOWE ST,Vancouver,Downtown,18.0,250.0
24,Zacharko Yustin Architects Incorporated,David Zacharko Architect,Office,Architect,1041.0 W 8TH AV,Vancouver,Fairview,4.0,250.0
24,Iris Turaglio Law Corporation,,Office,Barrister & Solicitor,1000 Unit 355.0 BURRARD ST,Vancouver,Downtown,2.0,250.0
24,Pacific Paragon Financial Group Ltd,Pacific Paragon Group Of Companies,Office,Management Company,905 Unit 1030.0 W GEORGIA ST,Vancouver,West End,4.0,250.0
24,Micro Protech Industries Incorporated,Destine Canada Immigration Consultancy Services,Office,Consultant,,Vancouver,West Point Grey,1.0,250.0
24,Marico Holdings Inc,,Office,Property Management,,Vancouver,Arbutus-Ridge,1.0,250.0
24,Scott A Griffin Law Corporation,McCarthy Tetrault LLP,Office,Barrister & Solicitor,2400 Unit 745.0 THURLOW ST,Vancouver,West End,1.0,250.0
24,Matthew Peters Law Corporation,McCarthy Tetrault LLP,Office,Barrister & Solicitor,2400 Unit 745.0 THURLOW ST,Vancouver,West End,1.0,250.0
24,David R Baxter Law Corporation,Thorsteinssons,Office,Barrister & Solicitor,2700 Unit 595.0 BURRARD ST,Vancouver,Downtown,3.0,250.0
24,(Paul Dusanj),New Age Sports,Office,Administration,200 Unit 8206.0 ONTARIO ST,Vancouver,Sunset,1.0,250.0
24,W Masri Notary Corporation,Wafaa Masri Notary Public,Office,Notary Public,3A Unit 3147.0 KINGSWAY,Vancouver,Renfrew-Collingwood,3.0,250.0
24,Gary J Matson Law Corporation,Remedios & Company,Office,Barrister & Solicitor,1010 Unit 1030.0 W GEORGIA ST,Vancouver,West End,2.0,250.0
24,Dogsmart Training Systems Ltd,,Office,Other,100 Unit 8206.0 ONTARIO ST,Vancouver,Sunset,5.0,314.0
24,Arno Matis Architecture Inc,,Office,Architect,204 Unit 1540.0 W 2ND AV,Vancouver,Fairview,13.0,250.0
24,(Emma Bracefield),Emma Bracefield Design,Office,Design Company,502 Unit 525.0 SEYMOUR ST,Vancouver,Downtown,1.0,250.0
24,Daniel B Mcintyre Law Corporation,MacKenzie Fujisawa LLP,Office,Barrister & Solicitor,1600 Unit 1095.0 W PENDER ST,Vancouver,Downtown,1.0,250.0
24,Teligence (Canada) Ltd,Teligence,Office,Management Company,400 Unit 303.0 W PENDER ST,Vancouver,Downtown,19.0,250.0
24,Pacific Opportunity Capital Ltd,,Office,Management Company,410 Unit 325.0 HOWE ST,Vancouver,Downtown,10.0,250.0
24,Lumb Financial Consulting Inc,,Office,Insurance Agent,590 Unit 625.0 HOWE ST,Vancouver,Downtown,4.0,250.0
24,Lee Turner & Associates Inc,,Office,Consultant,790 Unit 999.0 W HASTINGS ST,Vancouver,Downtown,4.0,250.0
24,(Lorne Craig),Unicycle Creative,Office,Advertising Agent,,Vancouver,Fairview,1.0,250.0
24,GUNN Consultants Inc,,Office,Engineer,166 Unit 1020.0 MAINLAND ST,Vancouver,Downtown,20.0,500.0
24,West Pender Property Management Ltd,,Office,Administration,230 Unit 830.0 W PENDER ST,Vancouver,Downtown,7.0,250.0
